"DEP","COM","code_iris","REG","LIBCOM","LIBIRIS","num","P14_POP","NOM_COM","lon","lat","Geo.Point"
"95","95074","950740000","11","Boisemont","Boisemont (commune non iris<e9>e)",321,771,"Boisemont","49.0192658376"," 2.00378979893","49.0192658376, 2.00378979893"
"95","95078","950780000","11","Boissy-l'Aillerie","Boissy-l'Aillerie (commune non iris<e9>e)",768,1817,"Boissy-l'Aillerie","49.0832310768"," 2.03212826299","49.0832310768, 2.03212826299"
"95","95088","950880000","11","Bonneuil-en-France","Bonneuil-en-France (commune non iris<e9>e)",1843,930,"Bonneuil-en-France","48.9660730758"," 2.43480856713","48.9660730758, 2.43480856713"
"95","95091","950910101","11","Bouff<e9>mont","Village",3600,2454,"Bouffémont","49.0408578962"," 2.29298526243","49.0408578962, 2.29298526243"
"95","95091","950910102","11","Bouff<e9>mont","Trait d'Union",669,1812,"Bouffémont","49.0428160128"," 2.31380441357","49.0428160128, 2.31380441357"
"95","95091","950910103","11","Bouff<e9>mont","Hauts Champs",1567,1911,"Bouffémont","49.0472290802"," 2.31754704758","49.0472290802, 2.31754704758"
"95","95094","950940000","11","Bouqueval","Bouqueval (commune non iris<e9>e)",67,319,"Bouqueval","49.0223637536"," 2.42935604232","49.0223637536, 2.42935604232"
"95","95101","951010000","11","Bray-et-L<fb>","Bray-et-L<fb> (commune non iris<e9>e)",118,975,"Bray-et-Lû","49.1424196577"," 1.66498224403","49.1424196577, 1.66498224403"
"95","95102","951020000","11","Br<e9>an<e7>on","Br<e9>an<e7>on (commune non iris<e9>e)",11,371,"Bréançon","49.149167419"," 2.0231682676","49.149167419, 2.0231682676"
"95","95110","951100000","11","Brignancourt","Brignancourt (commune non iris<e9>e)",3,196,"Brignancourt","49.1395030684"," 1.94398056141","49.1395030684, 1.94398056141"
"95","95116","951160000","11","Bruy<e8>res-sur-Oise","Bruy<e8>res-sur-Oise (commune non iris<e9>e)",1375,4157,"Bruyères-sur-Oise","49.1607289137"," 2.32975195042","49.1607289137, 2.32975195042"
"95","95119","951190000","11","Buhy","Buhy (commune non iris<e9>e)",213,320,"Buhy","49.1919919375"," 1.70219547239","49.1919919375, 1.70219547239"
"95","95120","951200000","11","Butry-sur-Oise","Butry-sur-Oise (commune non iris<e9>e)",859,2250,"Butry-sur-Oise","49.0838595652"," 2.19153529572","49.0838595652, 2.19153529572"
"95","95127","951270101","11","Cergy","Clairieres-Chateaux-Zone Agricole",527,1662,"Cergy","49.0243794931"," 2.07661633972","49.0243794931, 2.07661633972"
"95","95127","951270102","11","Cergy","Touleuses-Bocages",1092,2319,"Cergy","49.0283472449"," 2.08168710474","49.0283472449, 2.08168710474"
"95","95127","951270103","11","Cergy","Plants-Iufm",3796,1957,"Cergy","49.0321403278"," 2.08028956182","49.0321403278, 2.08028956182"
"95","95127","951270104","11","Cergy","Prefecture",5336,3080,"Cergy","49.0369094362"," 2.07951599186","49.0369094362, 2.07951599186"
"95","95127","951270105","11","Cergy","Chemin Dupuis-Paradis",2226,2579,"Cergy","49.0337229062"," 2.07232151902","49.0337229062, 2.07232151902"
"95","95127","951270106","11","Cergy","Port Ham-Village",3349,3830,"Cergy","49.0342860632"," 2.0545121762","49.0342860632, 2.0545121762"
"95","95127","951270107","11","Cergy","Croix Petit-Chenes d'Or",4912,2149,"Cergy","49.0373929184"," 2.06997255094","49.0373929184, 2.06997255094"
"95","95127","951270108","11","Cergy","Zone Agricole",277,13,"Cergy","49.0506307629"," 2.05736083783","49.0506307629, 2.05736083783"
"95","95127","951270109","11","Cergy","Cite Artisanale-Chauffours",752,0,"Cergy","49.0429023935"," 2.07499168246","49.0429023935, 2.07499168246"
"95","95127","951270110","11","Cergy","Reste des Chenes-Le Ponceau",1882,2496,"Cergy","49.040415015"," 2.06830886291","49.040415015, 2.06830886291"
"95","95127","951270111","11","Cergy","Les Linandes",2974,3164,"Cergy","49.0444895842"," 2.06640975121","49.0444895842, 2.06640975121"
"95","95127","951270112","11","Cergy","Justice-Heuruelles",2544,2591,"Cergy","49.0454963621"," 2.0575943657","49.0454963621, 2.0575943657"
"95","95127","951270113","11","Cergy","La Sebille",4806,2227,"Cergy","49.0463062429"," 2.04668713037","49.0463062429, 2.04668713037"
"95","95127","951270114","11","Cergy","Les Terrasses-Axe Majeur-Lauterne",8766,3685,"Cergy","49.044936461"," 2.03642089614","49.044936461, 2.03642089614"
"95","95127","951270115","11","Cergy","Les Genottes",4137,1992,"Cergy","49.0476249355"," 2.03961832466","49.0476249355, 2.03961832466"
"95","95127","951270116","11","Cergy","Verger-Belle Epine",1653,2341,"Cergy","49.0495883483"," 2.04445934802","49.0495883483, 2.04445934802"
"95","95127","951270117","11","Cergy","Petit Albi",1492,675,"Cergy","49.0533778744"," 2.03691130529","49.0533778744, 2.03691130529"
"95","95127","951270118","11","Cergy","Bastide-Horloge",2449,2984,"Cergy","49.0488133527"," 2.03405572425","49.0488133527, 2.03405572425"
"95","95127","951270119","11","Cergy","Parc Saint-Christophe",203,0,"Cergy","49.0410549307"," 2.03222280637","49.0410549307, 2.03222280637"
"95","95127","951270120","11","Cergy","Chat Perche Nord",3081,2013,"Cergy","49.0493921732"," 2.02746375592","49.0493921732, 2.02746375592"
"95","95127","951270121","11","Cergy","Chat Perche Sud",1583,1739,"Cergy","49.0461647676"," 2.02779765793","49.0461647676, 2.02779765793"
"95","95127","951270122","11","Cergy","Le Gros Caillou",1683,1620,"Cergy","49.0519672228"," 2.02754736227","49.0519672228, 2.02754736227"
"95","95127","951270123","11","Cergy","Le Terroir",3067,1531,"Cergy","49.0490600444"," 2.02004579001","49.0490600444, 2.02004579001"
"95","95127","951270125","11","Cergy","Enclos-Bois Lapelote",1059,1491,"Cergy","49.0454672757"," 2.02005859627","49.0454672757, 2.02005859627"
"95","95127","951270127","11","Cergy","Le Bontemps",4230,2397,"Cergy","49.0528657127"," 2.01949094677","49.0528657127, 2.01949094677"
"95","95127","951270130","11","Cergy","Le Point du Jour-Centre Gare",17872,9784,"Cergy","49.0510902761"," 2.00995290117","49.0510902761, 2.00995290117"
"95","95127","951270132","11","Cergy","Le Hazay-Les Essarts",914,2659,"Cergy","49.0421454785"," 2.01773301995","49.0421454785, 2.01773301995"
"95","95134","951340000","11","Champagne-sur-Oise","Champagne-sur-Oise (commune non iris<e9>e)",2738,4821,"Champagne-sur-Oise","49.1420611723"," 2.22863900497","49.1420611723, 2.22863900497"
"95","95139","951390000","11","La Chapelle-en-Vexin","La Chapelle-en-Vexin (commune non iris<e9>e)",29,331,"La Chapelle-en-Vexin","49.1843659844"," 1.72861818833","49.1843659844, 1.72861818833"
"95","95141","951410000","11","Charmont","Charmont (commune non iris<e9>e)",6,27,"Charmont","49.1379980397"," 1.79065419378","49.1379980397, 1.79065419378"
"95","95142","951420000","11","Chars","Chars (commune non iris<e9>e)",619,2081,"Chars","49.158051129"," 1.93124817058","49.158051129, 1.93124817058"
"95","95144","951440000","11","Ch<e2>tenay-en-France","Ch<e2>tenay-en-France (commune non iris<e9>e)",5,74,"Châtenay-en-France","49.0646674178"," 2.46282387522","49.0646674178, 2.46282387522"
"95","95149","951490000","11","Chaumontel","Chaumontel (commune non iris<e9>e)",677,3324,"Chaumontel","49.1284815615"," 2.43602566978","49.1284815615, 2.43602566978"
"95","95150","951500000","11","Chaussy","Chaussy (commune non iris<e9>e)",321,608,"Chaussy","49.1135026717"," 1.7034409634","49.1135026717, 1.7034409634"
"95","95151","951510000","11","Chauvry","Chauvry (commune non iris<e9>e)",27,308,"Chauvry","49.0541108616"," 2.26889992275","49.0541108616, 2.26889992275"
"95","95154","951540000","11","Chennevi<e8>res-l<e8>s-Louvres","Chennevi<e8>res-l<e8>s-Louvres (commune non iris<e9>e)",179,317,"Chennevières-lès-Louvres","49.0421021316"," 2.54574562196","49.0421021316, 2.54574562196"
"95","95157","951570000","11","Ch<e9>rence","Ch<e9>rence (commune non iris<e9>e)",16,161,"Chérence","49.0914458525"," 1.68237880628","49.0914458525, 1.68237880628"
"95","95166","951660000","11","Cl<e9>ry-en-Vexin","Cl<e9>ry-en-Vexin (commune non iris<e9>e)",29,422,"Cléry-en-Vexin","49.1316609789"," 1.84797442916","49.1316609789, 1.84797442916"
"95","95169","951690000","11","Commeny","Commeny (commune non iris<e9>e)",19,430,"Commeny","49.1263249336"," 1.88898116564","49.1263249336, 1.88898116564"
"95","95170","951700000","11","Cond<e9>court","Cond<e9>court (commune non iris<e9>e)",56,586,"Condécourt","49.0376247558"," 1.9377916387","49.0376247558, 1.9377916387"
"95","95176","951760101","11","Cormeilles-en-Parisis","Haut et Centre",3839,4005,"Cormeilles-en-Parisis","48.9808147585"," 2.19875495839","48.9808147585, 2.19875495839"
"95","95176","951760102","11","Cormeilles-en-Parisis","Emy Les Pres",1456,3450,"Cormeilles-en-Parisis","48.9744676364"," 2.21197955811","48.9744676364, 2.21197955811"
"95","95176","951760103","11","Cormeilles-en-Parisis","Carriere-Bois Rochefort",2168,5167,"Cormeilles-en-Parisis","48.9584045283"," 2.19879562763","48.9584045283, 2.19879562763"
"95","95176","951760104","11","Cormeilles-en-Parisis","Les Champs Guillaume",1055,3938,"Cormeilles-en-Parisis","48.9623119633"," 2.19608975396","48.9623119633, 2.19608975396"
"95","95176","951760105","11","Cormeilles-en-Parisis","Alsace Lorraine",1364,4069,"Cormeilles-en-Parisis","48.9629130343"," 2.18568497645","48.9629130343, 2.18568497645"
"95","95176","951760106","11","Cormeilles-en-Parisis","Val d'Or",2656,3189,"Cormeilles-en-Parisis","48.9769345758"," 2.19149297439","48.9769345758, 2.19149297439"
"95","95177","951770000","11","Cormeilles-en-Vexin","Cormeilles-en-Vexin (commune non iris<e9>e)",365,1291,"Cormeilles-en-Vexin","49.1130245584"," 2.0188400134","49.1130245584, 2.0188400134"
"95","95181","951810000","11","Courcelles-sur-Viosne","Courcelles-sur-Viosne (commune non iris<e9>e)",11,291,"Courcelles-sur-Viosne","49.0723615617"," 1.99683654361","49.0723615617, 1.99683654361"
"95","95183","951830000","11","Courdimanche","Courdimanche (commune non iris<e9>e)",2349,6637,"Courdimanche","49.0410257551"," 1.99890479437","49.0410257551, 1.99890479437"
"95","95197","951970101","11","Deuil-la-Barre","Centre-Cote",1790,3881,"Deuil-la-Barre","48.9782911029"," 2.32587846966","48.9782911029, 2.32587846966"
"95","95197","951970102","11","Deuil-la-Barre","Lac Marchais-Blancport",1341,2361,"Deuil-la-Barre","48.9786039612"," 2.33922401997","48.9786039612, 2.33922401997"
"95","95197","951970103","11","Deuil-la-Barre","Deuil-Montmagny",428,2229,"Deuil-la-Barre","48.9738635629"," 2.33381980839","48.9738635629, 2.33381980839"
"95","95197","951970104","11","Deuil-la-Barre","Mortefontaines",2172,2224,"Deuil-la-Barre","48.9726438893"," 2.31983930043","48.9726438893, 2.31983930043"
"95","95197","951970105","11","Deuil-la-Barre","Le Moutier",1034,2151,"Deuil-la-Barre","48.9693641485"," 2.32533392233","48.9693641485, 2.32533392233"
"95","95197","951970106","11","Deuil-la-Barre","Galathee",3274,2751,"Deuil-la-Barre","48.9642758488"," 2.32819998949","48.9642758488, 2.32819998949"
"95","95197","951970107","11","Deuil-la-Barre","Galathee Centre",2159,1134,"Deuil-la-Barre","48.9627808943"," 2.32638257209","48.9627808943, 2.32638257209"
"95","95197","951970108","11","Deuil-la-Barre","Barre-Ormesson",2207,2806,"Deuil-la-Barre","48.9672363085"," 2.3175380736","48.9672363085, 2.3175380736"
"95","95197","951970109","11","Deuil-la-Barre","Les Presles",825,2425,"Deuil-la-Barre","48.962951753"," 2.3178165546","48.962951753, 2.3178165546"
"95","95199","951990101","11","Domont","Le Lycee",1367,2400,"Domont","49.0278204714"," 2.34399147793","49.0278204714, 2.34399147793"
"95","95199","951990102","11","Domont","Le Marche",2280,1836,"Domont","49.0291480764"," 2.33615170916","49.0291480764, 2.33615170916"
"95","95199","951990103","11","Domont","Vieux Village",667,2156,"Domont","49.0270770102"," 2.32945637759","49.0270770102, 2.32945637759"
"95","95199","951990104","11","Domont","Les Coquelicots",4053,2385,"Domont","49.0335949042"," 2.33121045266","49.0335949042, 2.33121045266"
"95","95199","951990105","11","Domont","Bas Domont",1563,2116,"Domont","49.0364011827"," 2.33678389128","49.0364011827, 2.33678389128"
"95","95199","951990106","11","Domont","Haut Domont-Plaine des Cercelets",1055,2038,"Domont","49.036405732"," 2.32248669174","49.036405732, 2.32248669174"
"95","95199","951990107","11","Domont","Quartier d'Ombreval",5126,2307,"Domont","49.025245075"," 2.31160343308","49.025245075, 2.31160343308"
"95","95203","952030101","11","Eaubonne","Les Callais",2687,2216,"Eaubonne","48.9801063133"," 2.27618464341","48.9801063133, 2.27618464341"
"95","95203","952030102","11","Eaubonne","l'Alliance",625,2004,"Eaubonne","48.9810879983"," 2.28643008851","48.9810879983, 2.28643008851"
"95","95203","952030103","11","Eaubonne","Le Parc du Chateau",1027,1934,"Eaubonne","48.9864602753"," 2.27905057073","48.9864602753, 2.27905057073"
"95","95203","952030104","11","Eaubonne","Les Robinettes",1709,1759,"Eaubonne","48.9850676423"," 2.27423786942","48.9850676423, 2.27423786942"
"95","95203","952030105","11","Eaubonne","La Cerisaie",2763,1941,"Eaubonne","48.9915899964"," 2.27064206624","48.9915899964, 2.27064206624"
"95","95203","952030106","11","Eaubonne","l'Orangerie-Centre Ville",3919,3006,"Eaubonne","48.9923288858"," 2.27721839144","48.9923288858, 2.27721839144"
"95","95203","952030107","11","Eaubonne","Les Franchises",6851,3692,"Eaubonne","48.9894274065"," 2.28379352589","48.9894274065, 2.28379352589"
"95","95203","952030108","11","Eaubonne","Les Dures Terres",1738,3633,"Eaubonne","48.9944763329"," 2.28736120866","48.9944763329, 2.28736120866"
"95","95203","952030109","11","Eaubonne","La Grille Doree",574,2028,"Eaubonne","48.9975852408"," 2.27787790831","48.9975852408, 2.27787790831"
"95","95203","952030110","11","Eaubonne","Le Bois du Luat",2090,2180,"Eaubonne","49.0007043916"," 2.27140986563","49.0007043916, 2.27140986563"
"95","95205","952050101","11","<c9>couen","Ouest",395,2015,"Écouen","49.0191748233"," 2.37078887266","49.0191748233, 2.37078887266"
"95","95205","952050102","11","<c9>couen","Est",443,2260,"Écouen","49.018611121"," 2.38315608437","49.018611121, 2.38315608437"
"95","95205","952050103","11","<c9>couen","Nord",2110,2955,"Écouen","49.0302975584"," 2.38946160633","49.0302975584, 2.38946160633"
"95","95210","952100101","11","Enghien-les-Bains","Quartier Nord Residentiel",2585,2595,"Enghien-les-Bains","48.9754418474"," 2.30596677399","48.9754418474, 2.30596677399"
"95","95210","952100201","11","Enghien-les-Bains","Centre Ville-Commerce",3376,2518,"Enghien-les-Bains","48.9716947834"," 2.30608759247","48.9716947834, 2.30608759247"
"95","95210","952100301","11","Enghien-les-Bains","Residentiel-Place Verdun",1230,1816,"Enghien-les-Bains","48.9677715924"," 2.3107606835","48.9677715924, 2.3107606835"
"95","95210","952100401","11","Enghien-les-Bains","Residentiel-Barre d'Ormesson",116,2223,"Enghien-les-Bains","48.9641880686"," 2.30925007628","48.9641880686, 2.30925007628"
"95","95210","952100501","11","Enghien-les-Bains","Centre Ville-Tour du Lac",1602,2036,"Enghien-les-Bains","48.9697335627"," 2.30045044638","48.9697335627, 2.30045044638"
"95","95211","952110000","11","Ennery","Ennery (commune non iris<e9>e)",1005,2389,"Ennery","49.0779313248"," 2.10938812484","49.0779313248, 2.10938812484"
"95","95212","952120000","11","<c9>piais-l<e8>s-Louvres","<c9>piais-l<e8>s-Louvres (commune non iris<e9>e)",173,116,"Épiais-lès-Louvres","49.0306133025"," 2.54956851746","49.0306133025, 2.54956851746"
"95","95213","952130000","11","<c9>piais-Rhus","<c9>piais-Rhus (commune non iris<e9>e)",33,636,"Épiais-Rhus","49.1240802759"," 2.07366225197","49.1240802759, 2.07366225197"
"95","95214","952140000","11","<c9>pinay-Champl<e2>treux","<c9>pinay-Champl<e2>treux (commune non iris<e9>e)",102,67,"Épinay-Champlâtreux","49.0906198123"," 2.40605375311","49.0906198123, 2.40605375311"
"95","95218","952180101","11","<c9>ragny","Le Village-Les Pres",3055,2298,"Éragny","49.0252427041"," 2.09299000693","49.0252427041, 2.09299000693"
"95","95218","952180102","11","<c9>ragny","Le Bois-La Danne-La Marne",3796,1711,"Éragny","49.0227202171"," 2.10316201576","49.0227202171, 2.10316201576"
"95","95218","952180103","11","<c9>ragny","La Butte-Le Grillon-Hautes Bornes",649,2163,"Éragny","49.016852824"," 2.11305546277","49.016852824, 2.11305546277"
"95","95218","952180104","11","<c9>ragny","Les 10 Arpents-Le Sud",1416,2483,"Éragny","49.0185971201"," 2.10751417875","49.0185971201, 2.10751417875"
"95","95218","952180105","11","<c9>ragny","Bornes aux Dames-Les Fonds-Longues Raies",1809,2428,"Éragny","49.0148893561"," 2.1055897902","49.0148893561, 2.1055897902"
"95","95218","952180106","11","<c9>ragny","La Cavee-La Challe",1311,2317,"Éragny","49.0199512547"," 2.0975857803","49.0199512547, 2.0975857803"
"95","95218","952180107","11","<c9>ragny","Chemin Vert-Pincevents-La Roniere",3296,2911,"Éragny","49.0140346865"," 2.0970763187","49.0140346865, 2.0970763187"
"95","95218","952180108","11","<c9>ragny","Eragny Parc-Le Manege",517,186,"Éragny","49.0257394837"," 2.10872509769","49.0257394837, 2.10872509769"
"95","95219","952190101","11","Ermont","Delacroix",2186,1959,"Ermont","48.9991741897"," 2.25220015458","48.9991741897, 2.25220015458"
"95","95219","952190102","11","Ermont","Grande Tour",2939,2238,"Ermont","48.9967355203"," 2.25599720296","48.9967355203, 2.25599720296"
"95","95219","952190103","11","Ermont","Renoir",1249,2510,"Ermont","48.995063678"," 2.25244932447","48.995063678, 2.25244932447"
"95","95219","952190201","11","Ermont","Carreaux Glatignies",357,1469,"Ermont","48.9851634469"," 2.24623347501","48.9851634469, 2.24623347501"
"95","95219","952190202","11","Ermont","Les Passerelles",138,2222,"Ermont","48.9808811045"," 2.24727701009","48.9808811045, 2.24727701009"
"95","95219","952190301","11","Ermont","Ermont-Eaubonne",2131,3390,"Ermont","48.9803341213"," 2.26671904225","48.9803341213, 2.26671904225"
"95","95219","952190401","11","Ermont","Cernay",1169,2829,"Ermont","48.9823111953"," 2.25518489474","48.9823111953, 2.25518489474"
"95","95219","952190501","11","Ermont","Les Esperances",3245,3238,"Ermont","48.9926987207"," 2.24744368633","48.9926987207, 2.24744368633"
"95","95219","952190601","11","Ermont","Jules Ferry",1219,2678,"Ermont","48.9871111458"," 2.26238064477","48.9871111458, 2.26238064477"
"95","95219","952190701","11","Ermont","Centre Ville",2951,1993,"Ermont","48.991413683"," 2.25562924369","48.991413683, 2.25562924369"
"95","95219","952190702","11","Ermont","Ancien Centre Ville",450,2090,"Ermont","48.9879514523"," 2.25446789106","48.9879514523, 2.25446789106"
"95","95219","952190801","11","Ermont","Gros Noyer",3265,2309,"Ermont","48.9942313629"," 2.26232784092","48.9942313629, 2.26232784092"
"95","95229","952290101","11","<c9>zanville","Justice-Bourguignons",906,2302,"Ézanville","49.036334888"," 2.35088328727","49.036334888, 2.35088328727"
"95","95229","952290102","11","<c9>zanville","Rue de Vaux",1536,2271,"Ézanville","49.0322975078"," 2.35176091817","49.0322975078, 2.35176091817"
"95","95229","952290103","11","<c9>zanville","Gare",1266,2312,"Ézanville","49.0268044258"," 2.36128408265","49.0268044258, 2.36128408265"
"95","95229","952290104","11","<c9>zanville","Centre Ville",574,2676,"Ézanville","49.0410962014"," 2.36665981541","49.0410962014, 2.36665981541"
"95","95241","952410000","11","Fontenay-en-Parisis","Fontenay-en-Parisis (commune non iris<e9>e)",452,1935,"Fontenay-en-Parisis","49.0497585724"," 2.44634194396","49.0497585724, 2.44634194396"
"95","95250","952500101","11","Fosses","Est",1921,2599,"Fosses","49.09953962"," 2.52164153141","49.09953962, 2.52164153141"
"95","95250","952500102","11","Fosses","Nord",3689,2193,"Fosses","49.1014622363"," 2.50790904003","49.1014622363, 2.50790904003"
"95","95250","952500103","11","Fosses","Ouest",1477,2342,"Fosses","49.099973244"," 2.49052864387","49.099973244, 2.49052864387"
"95","95250","952500104","11","Fosses","Sud",1618,2420,"Fosses","49.0970627155"," 2.50966592936","49.0970627155, 2.50966592936"
"95","95252","952520101","11","Franconville","Gare",3788,2788,"Franconville","48.9936434471"," 2.23619093347","48.9936434471, 2.23619093347"
"95","95252","952520102","11","Franconville","Jules Cesar",4801,2858,"Franconville","48.9986456586"," 2.22033166381","48.9986456586, 2.22033166381"
"95","95252","952520103","11","Franconville","Mare des Noues",3376,2373,"Franconville","48.9902897029"," 2.23654297266","48.9902897029, 2.23654297266"
"95","95252","952520104","11","Franconville","Orme Saint-Edme",2344,1938,"Franconville","48.9870305992"," 2.23923144353","48.9870305992, 2.23923144353"
"95","95252","952520105","11","Franconville","Bel Air",3351,2129,"Franconville","48.9855442216"," 2.2336019232","48.9855442216, 2.2336019232"
"95","95252","952520106","11","Franconville","Cadet de Vaux",1222,1687,"Franconville","48.9845641671"," 2.23199504877","48.9845641671, 2.23199504877"
"95","95252","952520107","11","Franconville","Les Coteaux",3657,2055,"Franconville","48.9822496325"," 2.23485538132","48.9822496325, 2.23485538132"
"95","95252","952520108","11","Franconville","l'Epine Guyon",741,2115,"Franconville","48.9961332658"," 2.22231742309","48.9961332658, 2.22231742309"
"95","95252","952520109","11","Franconville","Mondetour",2467,1708,"Franconville","48.9956036702"," 2.21626804042","48.9956036702, 2.21626804042"
"95","95252","952520110","11","Franconville","Poirier du Roi Mondetour",323,1635,"Franconville","48.99506841"," 2.21973867341","48.99506841, 2.21973867341"
"95","95252","952520111","11","Franconville","Source Bruyere",3444,2296,"Franconville","48.9912318096"," 2.22026960082","48.9912318096, 2.22026960082"
"95","95252","952520112","11","Franconville","Fontaine Bertin",2882,2804,"Franconville","48.9804963163"," 2.23166333452","48.9804963163, 2.23166333452"
"95","95252","952520113","11","Franconville","Lucas-Claude Bonne",3334,1857,"Franconville","48.9865377471"," 2.22645255871","48.9865377471, 2.22645255871"
"95","95252","952520114","11","Franconville","La Garenciere",1400,2073,"Franconville","48.9907499188"," 2.22632665838","48.9907499188, 2.22632665838"
"95","95252","952520115","11","Franconville","Colline St-Marc-Rinvals",2269,1814,"Franconville","48.9866213825"," 2.21853220382","48.9866213825, 2.21853220382"
"95","95252","952520116","11","Franconville","Montfrais Eboulures",2348,1884,"Franconville","48.9832532545"," 2.21930692405","48.9832532545, 2.21930692405"
"95","95253","952530000","11","Fr<e9>mainville","Fr<e9>mainville (commune non iris<e9>e)",10,474,"Frémainville","49.066206388"," 1.87000638325","49.066206388, 1.87000638325"
"95","95254","952540000","11","Fr<e9>m<e9>court","Fr<e9>m<e9>court (commune non iris<e9>e)",8,556,"Frémécourt","49.1231411247"," 1.99306521568","49.1231411247, 1.99306521568"
"95","95256","952560000","11","Fr<e9>pillon","Fr<e9>pillon (commune non iris<e9>e)",2329,3163,"Frépillon","49.0500651774"," 2.20547394588","49.0500651774, 2.20547394588"
"95","95257","952570000","11","La Frette-sur-Seine","La Frette-sur-Seine (commune non iris<e9>e)",1957,4625,"La Frette-sur-Seine","48.9743456289"," 2.17823405624","48.9743456289, 2.17823405624"
"95","95258","952580000","11","Frouville","Frouville (commune non iris<e9>e)",103,372,"Frouville","49.1577144895"," 2.14631384668","49.1577144895, 2.14631384668"
"95","95259","952590000","11","Gadancourt","Gadancourt (commune non iris<e9>e)",15,84,"Gadancourt","49.0994674291"," 1.85958532191","49.0994674291, 1.85958532191"
"95","95268","952680101","11","Garges-l<e8>s-Gonesse","Les Doucettes",4132,4411,"Garges-lès-Gonesse","48.9629466055"," 2.40233439283","48.9629466055, 2.40233439283"
"95","95268","952680102","11","Garges-l<e8>s-Gonesse","Centre Ville 1",822,1776,"Garges-lès-Gonesse","48.9710712659"," 2.39690403851","48.9710712659, 2.39690403851"
"95","95268","952680103","11","Garges-l<e8>s-Gonesse","Basses Bauves",966,2119,"Garges-lès-Gonesse","48.968809188"," 2.40225742835","48.968809188, 2.40225742835"
"95","95268","952680104","11","Garges-l<e8>s-Gonesse","Dame Blanche Nord 1",1732,1831,"Garges-lès-Gonesse","48.9778391938"," 2.395406422","48.9778391938, 2.395406422"
"95","95268","952680105","11","Garges-l<e8>s-Gonesse","Dame Blanche Nord 2",1882,1873,"Garges-lès-Gonesse","48.9763479868"," 2.39713184952","48.9763479868, 2.39713184952"
"95","95268","952680106","11","Garges-l<e8>s-Gonesse","Dame Blanche Ouest 1",2003,3062,"Garges-lès-Gonesse","48.9748166224"," 2.39398832626","48.9748166224, 2.39398832626"
"95","95268","952680107","11","Garges-l<e8>s-Gonesse","Dame Blanche Ouest 2",1167,1468,"Garges-lès-Gonesse","48.9727840564"," 2.39512631613","48.9727840564, 2.39512631613"
"95","95268","952680108","11","Garges-l<e8>s-Gonesse","Dame Blanche Ouest 3",1630,2491,"Garges-lès-Gonesse","48.9737205484"," 2.39069223351","48.9737205484, 2.39069223351"
"95","95268","952680109","11","Garges-l<e8>s-Gonesse","La Lutece",1038,3334,"Garges-lès-Gonesse","48.9701947514"," 2.3893425092","48.9701947514, 2.3893425092"
"95","95268","952680110","11","Garges-l<e8>s-Gonesse","Barbusse",536,2494,"Garges-lès-Gonesse","48.9722856768"," 2.40300486255","48.9722856768, 2.40300486255"
"95","95268","952680111","11","Garges-l<e8>s-Gonesse","Dame Blanche Nord 3",7290,2227,"Garges-lès-Gonesse","48.977482234"," 2.39838020363","48.977482234, 2.39838020363"
"95","95268","952680112","11","Garges-l<e8>s-Gonesse","Carnot",549,2408,"Garges-lès-Gonesse","48.9722876373"," 2.41141650822","48.9722876373, 2.41141650822"
"95","95268","952680113","11","Garges-l<e8>s-Gonesse","Vieux Pays",5965,5181,"Garges-lès-Gonesse","48.9675285369"," 2.41320945867","48.9675285369, 2.41320945867"
"95","95268","952680114","11","Garges-l<e8>s-Gonesse","Centre Ville 2",2305,3409,"Garges-lès-Gonesse","48.9712775851"," 2.3998657844","48.9712775851, 2.3998657844"
"95","95268","952680115","11","Garges-l<e8>s-Gonesse","La Muette",2377,3880,"Garges-lès-Gonesse","48.9779588737"," 2.40878710055","48.9779588737, 2.40878710055"
"95","95270","952700000","11","Genainville","Genainville (commune non iris<e9>e)",5,545,"Genainville","49.1169969884"," 1.75453939663","49.1169969884, 1.75453939663"
"95","95271","952710000","11","G<e9>nicourt","G<e9>nicourt (commune non iris<e9>e)",71,511,"Génicourt","49.0957720959"," 2.05899222208","49.0957720959, 2.05899222208"
"95","95277","952770101","11","Gonesse","Square des Sports",334,1943,"Gonesse","49.0091651443"," 2.4310266159","49.0091651443, 2.4310266159"
"95","95277","952770102","11","Gonesse","Square du Nord",1535,1847,"Gonesse","49.0025124488"," 2.42049411508","49.0025124488, 2.42049411508"
"95","95277","952770103","11","Gonesse","Square La Garenne",1283,2749,"Gonesse","48.9995034937"," 2.42168521407","48.9995034937, 2.42168521407"
"95","95277","952770201","11","Gonesse","Les Marronniers",4376,3556,"Gonesse","48.9966822611"," 2.42655727641","48.9966822611, 2.42655727641"
"95","95277","952770202","11","Gonesse","La Grande Vallee Nord",1824,2597,"Gonesse","48.9939026111"," 2.43468390212","48.9939026111, 2.43468390212"
"95","95277","952770301","11","Gonesse","Saint-Blin Orliparc",3405,980,"Gonesse","48.9868888531"," 2.43180755157","48.9868888531, 2.43180755157"
"95","95277","952770302","11","Gonesse","Saint-Blin Tulipe",2691,2653,"Gonesse","48.9905854999"," 2.42689887579","48.9905854999, 2.42689887579"
"95","95277","952770303","11","Gonesse","Madeleine-Le Vignois",1063,2638,"Gonesse","48.9829869659"," 2.43607718388","48.9829869659, 2.43607718388"
